GROUP_ID,IMPACT_INIT,SIGNIFICANCE_INIT,INVESTIGATOR_INIT,INNOVATION_INIT,APPROACH_INIT,ENVIRONMENT_INIT,IMPACT_FINAL,PI_RACE,PI_ID,REVIEWER_ID,APPLICATION_ID,IRG,ADMIN_ORG,SRG,APPLICATION_TYPE,AMENDED,PI_GENDER,PI_ETHNICITY,CAREER_STAGE,DEG_CATEGORY,INSTITUTION_BIN
Random White,3,3,2,1,3,2,3,White,3178,4805,3354,4,13,16,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Random White,5,4,2,3,5,1,ND,White,3178,6386,3354,4,13,16,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Matched White,8,6,2,5,8,5,ND,White,1249,466,3365,3,19,152,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched White,6,5,5,2,7,1,ND,White,1249,1818,3365,3,19,152,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched White,7,6,4,6,7,3,ND,White,1249,271,3365,3,19,152,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched White,5,6,5,2,4,4,ND,White,282,4834,570,7,19,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched White,5,4,2,2,6,4,ND,White,282,7159,570,7,19,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched White,5,3,3,5,5,4,ND,White,282,2390,570,7,19,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched White,1,1,1,1,2,1,1,White,1912,2470,4692,3,8,7,New,TRUE,Female,Non-Hispanic,ESI,PHD,5
Matched White,1,1,1,1,2,2,1,White,1912,5795,4692,3,8,7,New,TRUE,Female,Non-Hispanic,ESI,PHD,5
Matched White,7,6,4,8,8,4,ND,White,931,7841,2603,21,16,91,New,FALSE,Male,Non-Hispanic,ESI,Others,5
Matched White,4,2,3,2,6,3,ND,White,931,6209,2603,21,16,91,New,FALSE,Male,Non-Hispanic,ESI,Others,5
Matched White,5,6,4,4,6,2,ND,White,931,1630,2603,21,16,91,New,FALSE,Male,Non-Hispanic,ESI,Others,5
Matched White,7,8,5,2,8,2,ND,White,2741,2533,3585,5,19,168,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched White,7,3,2,4,7,3,ND,White,2741,4437,3585,5,19,168,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched White,7,6,4,4,7,3,ND,White,2741,2858,3585,5,19,168,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Random White,8,6,2,5,8,5,ND,White,1249,466,3365,3,19,152,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Random White,6,5,5,2,7,1,ND,White,1249,1818,3365,3,19,152,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Random White,7,6,4,6,7,3,ND,White,1249,271,3365,3,19,152,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Random White,3,3,2,4,3,2,3,White,262,8215,2308,5,19,30,New,TRUE,Male,Hispanic/Latino,Experienced,PHD,5
Random White,5,3,3,2,7,3,4,White,262,6753,2308,5,19,30,New,TRUE,Male,Hispanic/Latino,Experienced,PHD,5
Random White,2,2,1,1,2,1,3,White,262,5296,2308,5,19,30,New,TRUE,Male,Hispanic/Latino,Experienced,PHD,5
Matched White,3,3,2,3,2,2,2,White,399,883,3947,15,9,79,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,1,1,1,2,2,1,1,White,399,1904,3947,15,9,79,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,4,2,4,3,2,3,White,399,6902,3947,15,9,79,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,2,2,2,2,2,1,3,White,1062,8266,1757,21,16,165,New,TRUE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,5,4,3,6,4,2,5,White,1062,4386,1757,21,16,165,New,TRUE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,1,1,1,2,2,1,3,White,1062,5232,1757,21,16,165,New,TRUE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,5,6,2,3,3,2,ND,White,2764,5553,4819,6,23,84,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,2,2,1,4,2,ND,White,2764,3815,4819,6,23,84,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,6,6,2,1,6,1,ND,White,2764,7475,4819,6,23,84,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,6,4,4,4,6,3,ND,White,1781,7341,3842,1,13,111,New,FALSE,Female,Non-Hispanic,ESI,PHD,5
Matched White,6,2,2,4,8,2,ND,White,1781,6239,3842,1,13,111,New,FALSE,Female,Non-Hispanic,ESI,PHD,5
Matched White,3,3,2,4,3,3,ND,White,1781,7862,3842,1,13,111,New,FALSE,Female,Non-Hispanic,ESI,PHD,5
Matched White,2,2,2,3,2,2,ND,White,1726,4451,46,9,13,115,New,FALSE,Male,Non-Hispanic,Experienced,Others,5
Matched White,4,4,3,3,4,2,ND,White,1726,3318,46,9,13,115,New,FALSE,Male,Non-Hispanic,Experienced,Others,5
Matched White,7,6,2,6,4,2,ND,White,1726,8227,46,9,13,115,New,FALSE,Male,Non-Hispanic,Experienced,Others,5
Random White,7,5,2,1,8,1,ND,White,1556,5240,2771,11,19,53,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Random White,7,7,3,5,6,5,ND,White,1556,2248,2771,11,19,53,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Random White,6,3,2,3,7,2,ND,White,1556,1689,2771,11,19,53,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Random White,3,2,1,3,3,1,ND,White,1556,1682,2771,11,19,53,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Random White,3,2,1,2,4,1,6,White,1770,6808,507,1,13,110,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,7,3,1,4,8,1,7,White,1770,1989,507,1,13,110,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,6,5,3,5,6,3,6,White,1770,1292,507,1,13,110,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,7,4,4,7,6,2,ND,White,1770,6969,507,1,13,110,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,5,5,2,2,3,2,6,White,1556,3825,4139,23,19,172,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,3,3,1,2,4,1,5,White,1556,21,4139,23,19,172,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,4,4,4,3,5,2,6,White,1556,5178,4139,23,19,172,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,7,5,2,5,7,2,ND,White,1770,4935,1733,22,13,141,New,TRUE,Male,Non-Hispanic,Experienced,PHD,5
Random White,4,3,1,3,4,2,ND,White,1770,2264,1733,22,13,141,New,TRUE,Male,Non-Hispanic,Experienced,PHD,5
Random White,6,3,3,6,5,3,ND,White,1770,5099,1733,22,13,141,New,TRUE,Male,Non-Hispanic,Experienced,PHD,5
Random White,5,4,2,4,5,2,5,White,3549,372,4597,22,16,160,New,FALSE,Female,Hispanic/Latino,ESI,PHD,5
Random White,6,2,2,3,8,2,6,White,3549,2234,4597,22,16,160,New,FALSE,Female,Hispanic/Latino,ESI,PHD,5
Random White,4,4,4,3,4,5,6,White,3549,982,4597,22,16,160,New,FALSE,Female,Hispanic/Latino,ESI,PHD,5
Matched White,5,4,2,3,6,1,ND,White,3721,7983,3714,17,16,76,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,6,5,1,5,6,1,ND,White,3721,4424,3714,17,16,76,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,5,4,2,5,5,1,ND,White,3721,7898,3714,17,16,76,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched Black,4,3,2,3,4,2,ND,Black,2398,5126,3262,19,4,142,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched Black,5,3,3,3,6,2,ND,Black,2398,6151,3262,19,4,142,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched Black,5,2,4,3,5,3,ND,Black,2398,810,3262,19,4,142,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,4,2,4,2,4,3,ND,White,131,2254,389,15,15,127,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,6,4,3,5,6,1,ND,White,131,426,389,15,15,127,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,4,3,5,4,4,ND,White,131,4507,389,15,15,127,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,5,2,3,5,5,2,5,White,487,5032,4714,6,10,120,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Random White,5,5,2,3,5,2,5,White,487,3909,4714,6,10,120,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Random White,2,1,3,3,3,2,2,White,487,3118,4714,6,10,120,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,8,4,5,5,9,7,ND,White,3374,6180,4439,9,4,133,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,6,2,3,5,6,3,ND,White,3374,3148,4439,9,4,133,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,4,5,3,3,4,2,ND,White,3205,7885,103,9,22,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,6,6,3,5,7,1,7,White,3205,553,103,9,22,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,7,7,4,6,7,3,7,White,3205,3069,103,9,22,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,3,3,3,4,4,3,7,White,3205,2498,103,9,22,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,3,2,5,2,4,2,4,White,2198,7078,499,7,18,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,5
Matched White,5,1,1,2,5,1,5,White,2198,4167,499,7,18,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,5
Random White,4,2,1,2,5,2,6,White,2198,1801,1882,7,18,110,New,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,5
Random White,4,4,1,3,5,3,7,White,2198,4164,1882,7,18,110,New,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,5
Random White,4,3,2,4,4,1,5,White,2198,4338,1882,7,18,110,New,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,5
Random White,1,1,1,3,2,1,2,White,2198,333,1041,9,12,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,5
Random White,3,1,1,1,4,1,2,White,2198,6063,1041,9,12,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,5
Random White,4,4,4,4,4,4,2,White,2198,4058,1041,9,12,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,5
Matched White,6,4,3,3,6,3,ND,White,162,7442,1015,4,13,15,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,1,2,3,4,3,ND,White,162,462,1015,4,13,15,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,1,3,4,2,ND,White,162,4934,1015,4,13,15,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,4,2,2,5,2,ND,White,3424,4285,4432,12,13,38,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,4,2,3,5,2,ND,White,3424,2506,4432,12,13,38,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,4,2,3,5,2,ND,White,3424,8219,4432,12,13,38,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched Black,6,5,5,7,7,2,ND,Black,589,3548,1249,9,8,114,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched Black,2,3,1,2,3,1,ND,Black,589,5158,1249,9,8,114,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched White,1,1,1,2,2,1,3,White,1805,8204,4615,12,13,143,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,6,6,2,2,3,2,6,White,1805,2261,4615,12,13,143,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,7,7,4,5,7,3,6,White,1805,3372,4615,12,13,143,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,1,1,1,2,3,1,ND,White,3765,1065,3641,9,13,114,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,4,1,1,2,4,1,3,White,3765,7338,3641,9,13,114,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,7,2,4,3,8,5,ND,White,3678,7989,1159,11,21,109,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,6,3,1,4,6,1,ND,White,3678,4033,1159,11,21,109,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,6,5,4,6,4,3,ND,White,3678,4347,1159,11,21,109,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,7,7,1,2,8,1,ND,White,3989,95,852,13,21,40,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,1,4,3,1,ND,White,3989,2570,852,13,21,40,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,4,3,3,4,2,ND,White,3989,4390,852,13,21,40,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,4,2,3,4,2,ND,White,2661,2740,3022,12,13,36,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,5,6,4,5,6,2,ND,White,2661,5280,3022,12,13,36,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,4,4,2,3,5,2,ND,White,2661,1259,3022,12,13,36,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,5,5,2,3,6,4,ND,White,1252,6055,1090,23,19,23,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched White,5,2,1,2,5,1,ND,White,1252,8172,1090,23,19,23,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched White,5,4,3,3,6,3,ND,White,1252,7408,1090,23,19,23,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched White,5,4,2,3,6,2,5,White,2487,1883,1766,23,19,122,New,TRUE,Male,Non-Hispanic,ESI,PHD,3
Matched White,3,1,2,3,3,1,4,White,2487,6661,1766,23,19,122,New,TRUE,Male,Non-Hispanic,ESI,PHD,3
Matched White,2,2,1,3,1,1,3,White,2487,8051,1766,23,19,122,New,TRUE,Male,Non-Hispanic,ESI,PHD,3
Matched White,7,7,5,3,8,7,ND,White,751,6477,1937,8,2,80,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,5,3,3,5,3,ND,White,751,8295,1937,8,2,80,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,2,3,3,2,ND,White,751,5494,1937,8,2,80,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,4,2,3,4,2,ND,White,2811,1485,1228,11,19,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,6,3,2,3,6,2,ND,White,2811,597,1228,11,19,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,4,2,4,5,2,ND,White,2811,6739,1228,11,19,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,3,2,3,3,2,4,White,1519,7174,2718,20,18,149,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched White,3,2,2,1,5,2,5,White,1519,5918,2718,20,18,149,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched White,5,3,6,3,5,2,4,White,1519,7899,2718,20,18,149,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched White,2,2,1,2,2,1,5,White,3008,7052,1,20,17,110,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched White,6,4,3,5,7,1,6,White,3008,3543,1,20,17,110,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched White,6,2,2,2,8,2,4,White,3008,1583,1,20,17,110,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Random White,4,3,1,1,4,3,ND,White,1196,1777,3390,16,21,24,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,1,1,3,2,2,ND,White,1196,5684,3390,16,21,24,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,6,4,2,6,5,2,ND,White,1196,4518,3390,16,21,24,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,3,3,1,3,2,1,2,White,3825,5398,2950,20,2,149,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,4,4,2,3,4,2,3,White,3825,285,2950,20,2,149,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,7,5,2,5,7,3,ND,White,2723,6732,4747,13,19,81,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,4,2,4,5,2,ND,White,2723,6011,4747,13,19,81,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,3,5,4,5,3,ND,White,2723,7296,4747,13,19,81,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,5,5,4,6,4,ND,White,2591,6227,941,1,3,154,New,FALSE,Male,Non-Hispanic,ESI,PHD,3
Random White,4,3,3,3,4,3,ND,White,2591,3325,941,1,3,154,New,FALSE,Male,Non-Hispanic,ESI,PHD,3
Random White,5,3,2,2,5,1,ND,White,2591,6789,941,1,3,154,New,FALSE,Male,Non-Hispanic,ESI,PHD,3
Random White,5,3,1,3,5,1,6,White,2497,3199,4121,14,1,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,5,2,3,3,5,3,6,White,2497,6775,4121,14,1,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,3,3,2,2,3,2,3,White,3424,5443,3587,12,13,121,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,4,3,2,4,5,3,4,White,3424,572,3587,12,13,121,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,4,3,2,4,4,2,4,White,3424,727,3587,12,13,121,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,4,3,2,4,4,3,3,White,1840,5003,1829,12,13,143,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,4,2,2,3,4,2,3,White,1840,291,1829,12,13,143,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,3,1,2,2,4,1,3,White,1407,7051,2011,14,18,18,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,3,2,2,3,3,1,3,White,1407,2202,2011,14,18,18,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,1,2,2,4,2,ND,White,3042,2742,2997,15,2,61,New,TRUE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,6,4,3,3,7,3,ND,White,3042,1297,2997,15,2,61,New,TRUE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,3,2,2,4,2,ND,White,3042,6659,2997,15,2,61,New,TRUE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,4,2,4,4,2,ND,White,3042,1278,1085,15,8,61,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,7,7,1,4,6,1,ND,White,3042,4804,1085,15,8,61,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,2,3,2,5,3,ND,White,3042,2149,1085,15,8,61,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,3,1,5,4,1,ND,White,3489,3431,3223,9,19,114,New,TRUE,Male,Non-Hispanic,Experienced,MD,5
Matched White,6,5,5,6,6,4,ND,White,334,715,4175,4,13,11,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,5,2,3,5,8,2,ND,White,334,2088,4175,4,13,11,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,5,4,3,5,5,3,ND,White,334,2693,4175,4,13,11,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,5,3,3,3,5,3,ND,White,1653,5478,2266,6,6,77,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched White,4,4,4,4,4,2,ND,White,1653,8283,2266,6,6,77,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched White,3,3,3,3,2,2,ND,White,1653,4733,2266,6,6,77,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Random White,5,3,3,3,5,3,ND,White,1653,5478,2266,6,6,77,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Random White,4,4,4,4,4,2,ND,White,1653,8283,2266,6,6,77,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Random White,3,3,3,3,2,2,ND,White,1653,4733,2266,6,6,77,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched Black,5,3,3,4,6,2,6,Black,3139,4399,4907,24,15,128,New,TRUE,Male,Non-Hispanic,ESI,PHD,2
Matched Black,3,2,2,2,3,2,5,Black,3139,7144,4907,24,15,128,New,TRUE,Male,Non-Hispanic,ESI,PHD,2
Matched Black,5,3,3,5,6,1,6,Black,3139,6275,4907,24,15,128,New,TRUE,Male,Non-Hispanic,ESI,PHD,2
Matched White,6,4,4,4,7,2,5,White,1505,8017,4484,7,16,78,New,FALSE,Female,Non-Hispanic,ESI,PHD,2
Matched White,5,4,3,2,5,1,5,White,1505,6581,4484,7,16,78,New,FALSE,Female,Non-Hispanic,ESI,PHD,2
Matched White,2,1,1,1,4,1,3,White,1505,550,4484,7,16,78,New,FALSE,Female,Non-Hispanic,ESI,PHD,2
Matched White,5,4,2,2,2,1,ND,White,1253,6001,3154,19,4,3,New,FALSE,Female,Hispanic/Latino,ESI,PHD,2
Matched White,4,5,3,3,5,1,ND,White,1253,7360,3154,19,4,3,New,FALSE,Female,Hispanic/Latino,ESI,PHD,2
Matched White,6,5,5,5,7,3,ND,White,1253,2298,3154,19,4,3,New,FALSE,Female,Hispanic/Latino,ESI,PHD,2
Matched Black,4,2,2,2,5,2,4,Black,3139,2545,514,14,15,73,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,2
Matched Black,3,2,3,2,4,2,3,Black,3139,3027,514,14,15,73,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,2
Matched Black,3,2,2,2,4,3,3,Black,3139,7353,514,14,15,73,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,2
Matched Black,3,2,2,2,4,2,4,Black,3139,4995,1295,15,15,127,New,FALSE,Male,Non-Hispanic,ESI,PHD,2
Matched Black,4,1,2,1,4,1,5,Black,3139,6200,1295,15,15,127,New,FALSE,Male,Non-Hispanic,ESI,PHD,2
Matched Black,4,3,3,2,5,2,5,Black,3139,7642,1295,15,15,127,New,FALSE,Male,Non-Hispanic,ESI,PHD,2
Matched White,6,5,2,2,5,2,ND,White,3748,2608,1581,16,19,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,2
Matched White,5,4,3,5,4,2,ND,White,3748,263,1581,16,19,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,2
Matched White,5,3,2,6,5,4,ND,White,3748,1812,1581,16,19,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,2
Matched Black,5,5,2,5,5,2,ND,Black,3139,3162,1059,24,15,110,New,FALSE,Male,Non-Hispanic,ESI,PHD,2
Matched Black,5,3,3,2,5,4,ND,Black,3139,8096,1059,24,15,110,New,FALSE,Male,Non-Hispanic,ESI,PHD,2
Matched Black,5,5,3,5,5,2,ND,Black,3139,6147,1059,24,15,110,New,FALSE,Male,Non-Hispanic,ESI,PHD,2
Matched White,1,1,2,2,1,1,2,White,700,6280,736,20,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Matched White,5,2,2,2,5,2,5,White,700,6604,736,20,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Matched White,4,4,1,1,4,1,5,White,700,6107,736,20,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Matched White,3,2,2,2,4,2,4,White,3224,7634,1994,14,9,34,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,2
Matched White,3,1,1,3,3,1,4,White,3224,623,1994,14,9,34,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,2
Matched White,5,5,1,4,6,2,5,White,3224,5051,1994,14,9,34,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,2
Matched White,3,3,3,3,3,1,4,White,2392,3808,3146,3,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Matched White,7,3,1,3,6,1,7,White,2392,7457,3146,3,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Matched White,6,2,3,3,7,2,6,White,2392,1087,3146,3,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Matched White,3,1,2,2,4,2,4,White,968,1789,4874,4,13,43,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,2
Matched White,3,1,2,1,4,1,3,White,968,3268,4874,4,13,43,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,2
Matched White,4,1,2,2,5,1,4,White,968,6797,4874,4,13,43,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,2
Matched White,2,1,1,2,3,3,3,White,968,1685,1510,4,13,16,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,2
Matched White,3,1,2,2,3,2,4,White,968,3516,1510,4,13,16,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,2
Matched White,3,3,2,3,4,2,4,White,968,4075,1510,4,13,16,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,2
Matched White,4,2,1,2,5,1,ND,White,1754,4191,15,7,16,110,New,FALSE,Female,Non-Hispanic,Experienced,MD,2
Matched White,5,4,1,4,5,1,ND,White,1754,6744,15,7,16,110,New,FALSE,Female,Non-Hispanic,Experienced,MD,2
Matched White,3,2,3,3,3,3,ND,White,1754,3421,15,7,16,110,New,FALSE,Female,Non-Hispanic,Experienced,MD,2
Matched Black,4,3,4,3,4,2,ND,Black,679,5352,2454,13,21,106,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,2
Matched Black,7,8,7,8,7,5,ND,Black,679,7127,2454,13,21,106,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,2
Matched Black,7,5,4,5,7,4,ND,Black,679,806,2454,13,21,106,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,2
Matched White,7,5,4,5,6,1,ND,White,3157,2773,895,19,4,142,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,2
Matched White,6,3,4,3,7,2,ND,White,3157,3877,895,19,4,142,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,2
Matched White,4,3,3,4,5,3,ND,White,3157,1654,895,19,4,142,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,2
All Black,7,3,2,5,7,2,ND,Black,3610,7071,2291,3,8,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,MD,2
All Black,6,2,2,5,6,2,ND,Black,3610,4355,2291,3,8,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,MD,2
All Black,4,2,2,4,6,2,ND,Black,3610,210,2291,3,8,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,MD,2
Matched White,2,2,2,2,2,1,3,White,3051,954,321,12,13,110,New,TRUE,Male,Non-Hispanic,Non-ESI NI,MD/PHD,2
Matched White,5,3,3,3,5,3,4,White,3051,7049,321,12,13,110,New,TRUE,Male,Non-Hispanic,Non-ESI NI,MD/PHD,2
